state,race,lf1,lf4,lf7,lf13,punemp1,punemp4,punemp7,punemp13,WHM1,WHM2,WHM3,WHM4,WHM5,WHM6,WHM7,WHM8,WHM9,WHM1_2,WHF1,WHF2,WHF3,WHF4,WHF5,WHF6,WHF7,WHF8,WHF9,WHF1_2,BLKM1,BLKM2,BLKM3,BLKM4,BLKM5,BLKM6,BLKM7,BLKM8,BLKM9,BLKM1_2,BLKF1,BLKF2,BLKF3,BLKF4,BLKF5,BLKF6,BLKF7,BLKF8,BLKF9,BLKF1_2,HISPM1,HISPM2,HISPM3,HISPM4,HISPM5,HISPM6,HISPM7,HISPM8,HISPM9,HISPM1_2,HISPF1,HISPF2,HISPF3,HISPF4,HISPF5,HISPF6,HISPF7,HISPF8,HISPF9,HISPF1_2
New York,1140,9563,7066,1514,1569,8.699999999999999,7.9,13.8,11.5,42065,224191,52945,102965,65108,78438,86905,48561,82344,141322,18678,262864,44397,109905,187856,6274,25310,18288,140629,105334,1186,20667,9925,23436,20564,10431,22800,20632,64315,11061,1479,48246,15261,33718,54846,1785,7205,9386,112350,14039,1489,18836,7809,19205,17310,11297,23624,24265,51744,12196,992,26440,6184,25733,41972,1861,10567,14696,65970,10598
New York,990,9661,7146,1555,1545,7.6,6.6,13.1,11,42166,227470,51990,101965,59867,77331,86489,48018,82681,141753,19079,265156,43957,108191,182406,6207,26485,17806,139393,106940,1171,20877,9970,23437,20317,10700,23285,21768,67373,11154,1338,48454,15523,34380,54635,1839,7241,10406,115350,14363,1579,19704,7835,19378,16224,11957,23752,24128,55393,12788,1075,27265,6450,26256,42876,2007,10317,13687,73629,11238
New York,984,9554,6897,1592,1539,6.4,5.3,10.7,8.5,42166,234563,49838,99922,61362,75637,87130,48037,81768,143744,19406,271935,43701,105857,181625,5570,25803,16898,136763,109777,1270,21924,9855,24526,20607,10577,24378,22426,70232,11597,1566,49196,15407,36389,55290,1562,7001,9521,118521,15086,1632,21124,7868,20797,16786,11970,24589,23645,54552,13776,1093,29825,6704,27886,44708,1884,11334,13249,74452,12064
New York,1038,9663,6944,1600,1601,5.3,4.5,8.199999999999999,6.7,42537,240359,49056,95921,59614,73611,85226,46066,81634,145784,19910,277735,43992,99872,176862,5378,24547,16254,134825,112853,1440,22856,10421,23308,21028,10661,25641,22840,72493,11948,1614,50791,15584,35198,56486,1569,7408,9496,122781,15556,1901,22481,8220,20162,16848,12191,25528,24862,55581,14308,1367,31058,6957,27808,45612,1667,11062,14831,77669,12780
New York,1084,9561,6873,1590,1546,4.8,4.2,7.5,6.5,43895,248048,48115,93323,61521,75753,83899,48090,83665,148035,20864,287449,44397,97685,177599,5553,24502,16836,139204,116669,1280,24264,10681,22459,22176,11042,26345,25341,76186,12316,1565,53055,16133,34399,58394,1562,8173,10626,128407,16185,1798,24036,8690,19340,17626,12962,26470,27183,58094,14974,1202,33240,7584,27794,46989,1774,12361,16336,80817,13514
New York,1095,9699,6939,1588,1663,4.6,4,7.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina,1945,4574,3378,956,290,10.4,9.199999999999999,14.8,13.6,14131,85648,27366,52507,23749,64162,71826,32676,34493,67497,4707,101132,27392,54859,88033,7171,27500,12967,60037,34973,453,8665,5501,11849,11419,12368,39400,24907,22498,7093,391,19440,10679,22386,40301,2641,23048,14299,42744,6191,248,2453,1178,2188,1698,7662,14730,17841,8646,2215,98,2224,734,2825,3957,913,9245,9396,7939,908
North Carolina,2076,4573,3374,952,353,10.5,8.699999999999999,17.4,10.7,14424,87279,28738,52994,26423,62459,72624,34452,34587,68305,4784,102391,27358,53945,88603,7230,26231,13421,59404,35560,441,8440,5722,12043,12542,12123,38814,26443,22704,7139,367,18553,10671,22082,40810,2497,22069,14517,42384,6336,261,2435,1285,2368,2040,7643,12265,17189,8750,2390,102,2164,744,2913,4223,1111,7189,8902,8386,984
North Carolina,1959,4631,3407,990,350,10.5,8.1,19,9.199999999999999,14465,92353,28446,57195,26941,64324,73039,32631,35364,68203,4965,104749,27702,56354,87560,6782,25714,12931,60538,35965,462,8951,5751,13870,12826,12604,39062,26166,23790,7130,387,19381,11313,23774,41670,2420,21427,14660,44656,6513,313,2847,1273,2907,2043,8083,12021,14990,8677,2378,136,2476,782,3399,4345,974,6875,8317,8899,1069
North Carolina,1874,4698,3405,1038,344,9.199999999999999,7.2,15.6,8.800000000000001,14610,96469,28915,58636,26540,62951,74989,31598,34229,68253,5112,109009,28881,58151,85758,6333,25601,12158,61484,36019,493,9493,5885,14735,13108,12682,40643,26571,24554,7371,451,20299,11759,25224,41905,2566,21925,14561,47811,6840,272,3134,1336,3029,2098,8182,12078,14534,8430,2538,118,2662,835,3478,4583,1012,7217,8647,9525,1073
North Carolina,1748,4675,3369,1013,419,7.9,6.5,12.6,9.6,14764,97872,29151,61015,26275,61537,75848,32904,37062,69968,5060,111600,28688,58665,85170,6190,24894,12882,62718,37362,489,10149,6050,15849,13513,11784,42335,28466,26186,7834,494,21884,11776,26369,42402,2233,22302,15966,49131,7381,324,3372,1625,3287,2054,8150,11819,14219,8236,2686,98,2891,1030,3633,4781,1064,7088,8534,10063,1249
North Carolina,1603,4648,3325,988,456,6.2,5,10.4,6.5,15106,104598,30395,63352,27408,61992,76549,30916,36733,73183,5215,118095,30360,60539,87013,6070,25065,11378,63688,39938,540,11092,6419,17128,14522,12176,45247,29270,27967,8224,487,23083,12182,28551,46399,2363,23489,16084,53437,7988,328,3999,1807,3482,2312,7940,11962,14723,7338,2754,113,3301,2137,4159,5263,1034,7473,9011,9291,1419
North Carolina,1653,4796,3441,1042,487,5.9,4.8,10.3,7.4,14977,105988,29742,62904,27734,62937,79366,32697,36851,73593,5561,117818,28653,58828,85542,6015,25158,12181,64126,40345,567,11477,6432,17906,15028,12535,48181,30193,29503,8475,678,23818,12498,30014,47665,2461,23902,16850,53196,8239,304,4358,1710,3843,2380,8411,12978,15413,7361,3033,137,3890,1202,4598,5572,945,7716,8869,10066,1500
North Carolina,1705,4873,3492,1031,499,5,4,8.1,5.1,15169,111613,30661,65314,28242,63510,78019,34122,37174,76436,5666,122380,29695,61037,85438,5897,24818,12983,63181,41985,566,12559,6744,19019,15593,13534,49598,33126,30720,9192,608,25200,13576,32207,49784,2702,24346,17519,56239,8636,355,5129,1854,4224,2701,9335,13195,15653,6943,3434,194,4491,1330,5191,6423,1052,8267,9610,10028,1640
North Carolina,1447,4906,3534,1055,470,4.5,3.7,7.1,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota,8,364,335,,,4.2,3.2,,,1064,6393,3318,4905,2566,7296,9687,4936,4231,4317,465,11665,5112,7149,13124,569,2124,1907,13441,3040,3,58,51,95,70,26,224,233,245,11,0,34,23,79,83,4,41,63,241,2,11,78,78,70,64,269,303,266,111,45,3,47,74,179,171,17,79,76,206,22
North Dakota,10,372,341,,,3.8,3.1,,,1066,6661,3232,4924,2547,8174,10376,5557,4296,4637,513,12232,5114,6472,13122,601,2183,2021,13333,3181,5,66,33,132,84,59,289,259,241,19,1,43,21,89,95,6,40,65,286,9,8,76,61,63,60,360,286,361,92,56,4,68,61,117,164,11,68,135,222,22
North Dakota,20,391,353,,,3.6,2.4,,,1022,7022,3644,5111,2870,8384,12620,6059,4526,4941,486,12860,4822,6236,13165,527,2334,1926,13291,3222,4,79,42,145,118,86,400,316,330,27,2,75,22,124,131,7,82,86,368,13,9,89,108,90,104,581,508,377,186,72,4,73,44,127,185,16,66,74,261,36
North Dakota,27,396,351,,,3.2,2.3,,,1052,7760,4630,5471,3157,9698,14537,6770,4600,5627,495,13916,5190,6564,13066,530,2261,2057,14032,3345,4,127,118,208,192,162,586,427,422,41,0,80,34,182,134,14,52,123,476,14,5,92,168,111,82,515,713,806,191,104,4,88,44,184,223,20,108,88,303,37
North Dakota,35,408,370,,,2.9,2.2,,,1226,8127,4498,5537,3399,10374,14431,6364,4689,5665,682,14491,4955,6370,13227,583,2289,1837,14630,3596,10,120,106,244,283,188,620,535,529,46,3,106,54,231,204,10,76,138,601,25,11,129,161,161,104,783,747,713,184,104,4,95,63,205,243,24,98,170,330,43
North Dakota,41,417,382,,12,2.8,2.2,,5.6,1142,8592,4581,5748,3807,12400,16099,7256,5031,6094,573,15343,5080,6252,13654,544,2615,1834,14784,3692,6,158,127,347,402,325,1060,811,677,98,1,132,190,335,249,19,124,175,893,17,15,108,160,143,116,982,999,1325,175,138,5,109,85,219,251,12,131,235,357,44
North Dakota,33,414,382,,,2.7,2.4,,,1289,8617,3910,5496,3435,10618,13109,5900,4694,5779,820,15278,4690,5836,12510,542,2424,1752,14030,3684,37,174,132,478,520,262,1073,789,885,72,3,152,248,443,362,14,145,210,1198,22,23,152,121,187,303,1177,680,809,399,158,21,153,97,252,644,28,130,318,509,103
North Dakota,23,418,380,,,3.3,2.6,,,1197,8501,3491,5551,3093,9917,11513,5418,4419,5766,579,15414,4340,5545,12185,520,2245,1866,13580,3957,,189,112,461,558,344,1090,757,889,57,,153,204,452,423,19,156,179,1502,20,15,136,140,176,107,965,512,900,246,126,5,213,86,270,287,24,138,301,505,65
North Dakota,21,416,375,,,2.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1060,5920,5156,611,150,10.3,9.4,17.3,13.8,24572,141578,49340,83285,42866,105266,147646,88170,72001,102090,9511,186695,59112,99392,173804,8460,45441,46617,143479,58236,549,6529,4642,8056,8780,6452,20338,16796,26361,4885,548,14815,9996,13170,35078,1201,8762,9049,41962,4874,343,2874,1263,2048,1492,3538,6214,8968,9790,2382,114,2698,1027,2283,3935,417,2188,4406,9156,1101
Ohio,1191,5853,5089,606,144,10.1,9.199999999999999,16.9,11.6,23533,142389,48973,84535,44439,103524,152932,89823,72363,100338,8359,188590,57856,97004,170004,8180,46625,44129,141506,58459,444,6533,4514,8299,8934,6188,20281,17412,26221,4677,420,14962,9452,13109,33649,1115,8500,9088,42543,4801,328,2873,1231,2188,1971,2997,6887,8913,9342,2283,107,2732,1005,2474,4311,569,2312,4306,9083,1142
Ohio,1112,5765,5020,592,166,8.699999999999999,7.6,17.2,8.800000000000001,23659,147762,49206,85830,45183,105170,157310,92106,72599,101618,8377,195331,58846,97552,169883,7906,46231,44971,143607,59974,436,6914,4588,8699,8679,6312,21329,19080,25362,4848,430,15611,9302,13177,33412,1534,8841,9662,42631,4818,334,3106,1337,2438,1741,3044,6528,9442,9113,2404,115,2871,1099,2517,4306,240,2269,4221,8970,1158
Ohio,1165,5717,4917,625,205,7.2,6.2,14.6,8.800000000000001,22481,151850,47731,86980,47835,104829,161407,91746,73304,104190,8398,200811,59932,97534,170055,7897,47416,44703,142664,62152,413,7214,4134,9139,9627,6463,23054,19941,25337,4995,390,16010,9368,14745,34913,1567,9474,10698,43392,5057,325,3253,1279,2615,1820,3132,6739,9299,9057,2465,99,3018,1107,2687,4575,264,2322,4944,9331,1300
Ohio,1098,5702,4928,604,172,7.6,6.7,15,14.3,22536,156805,48922,82760,48882,101612,162333,89301,71543,104310,8440,203645,58351,88932,167885,6921,47866,44693,141173,62305,414,7627,4542,8879,9762,6255,24244,19628,25536,5000,389,16493,9638,14096,35022,1278,9864,11095,45336,5216,359,3622,1302,2364,1905,3159,7224,8667,6425,2507,99,3199,1151,2687,4520,390,2522,4612,6866,1312
Ohio,1049,5708,4892,615,167,5.6,4.8,11.6,5.9,22629,161103,48267,83992,49303,103014,167219,91091,70537,104875,8327,210637,57422,91946,166094,7566,48077,44311,141744,63748,445,8042,4422,9250,9654,6497,25762,22041,25793,5169,415,17306,9522,15088,34497,1282,10131,12311,46526,5299,329,3840,1243,2496,1711,3560,7636,8901,6196,2567,107,3432,1146,2807,4391,276,3153,4969,6217,1316
Ohio,979,5683,4805,645,171,4.9,4,10.9,5.8,21764,166937,47805,84023,49313,102829,169090,91110,68135,105917,8730,216739,56737,90301,162798,9156,48139,43690,139458,65287,446,8513,4506,9567,10160,6935,28047,23024,26975,5380,425,18367,9996,15641,36070,2169,10751,12417,49234,5399,312,3947,1445,2785,1775,3352,8203,9212,6441,2493,140,3613,1227,3029,4565,354,2868,5159,6689,1454
Ohio,928,5720,4818,631,193,4.9,4.2,9.6,5.9,23251,171384,48218,85750,51714,103974,168783,89794,71202,108372,9494,221201,56493,90759,164345,9397,49299,45027,142420,67795,486,8951,4634,10269,10871,6868,29412,22744,28907,5540,459,19455,10335,16571,38134,2362,11330,12688,51277,5638,375,4218,1528,2981,2024,3529,8840,9042,6987,2683,120,3958,1350,3766,4966,469,3490,5407,7147,1609
Ohio,825,5778,4872,651,209,5,4.4,9.1,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma,575,1779,1368,121,135,6.2,5,11.1,7.4,4101,26647,12556,17074,12276,27361,29410,13796,13956,18893,1341,31568,13412,20884,39773,1561,6104,6269,23121,10379,69,1228,1110,1900,2090,1651,4539,3187,4203,865,54,2612,2028,3195,6193,238,1231,1627,7515,749,75,946,633,1029,926,2858,4732,7461,3750,957,35,1018,624,1447,2248,159,1668,4184,3864,407
Oklahoma,589,1745,1323,123,122,7.2,5.9,13.1,10.1,4010,26332,12629,17450,12824,26909,30529,13637,13605,18824,1381,32510,13784,19785,39021,1555,5995,4689,22911,10391,75,1175,1126,2028,2144,1514,4767,3092,4302,883,57,2543,2014,3165,6144,196,1221,1205,7360,730,118,985,736,1131,1046,2956,5133,7454,3597,998,46,1158,676,1522,2429,134,1671,3768,4160,447
Oklahoma,507,1768,1324,135,102,6.2,5,11.8,12.5,4240,28711,12500,17248,13015,28480,31829,14937,15029,19577,1382,33814,13182,19533,38829,1708,5805,4829,24261,10971,70,1359,1041,2031,2259,1714,5110,3585,5108,937,53,2686,1983,3357,6244,243,1192,1366,8221,795,90,1046,749,1132,992,3109,5138,7021,3802,954,44,1071,685,1584,2486,176,1633,3360,4782,417
Oklahoma,484,1816,1342,124,122,5.1,4.1,9.300000000000001,3.7,4255,30401,12771,17052,13424,29826,31812,15555,14127,20281,1366,34032,13048,18910,38409,1746,5624,4490,21934,10872,80,1465,1055,1918,2374,1829,5170,4192,4767,948,56,2734,1857,3229,6415,236,1300,1493,7667,828,82,1136,831,1066,1039,3585,4966,7286,3787,1022,46,1101,738,1513,2592,176,1716,3221,4728,432
Oklahoma,460,1815,1350,117,163,5.6,4.7,8.699999999999999,8.1,4390,32224,12562,17525,13473,29072,31901,14778,14431,20556,1629,36073,10825,18700,38177,1528,5669,4704,22820,11064,83,1550,1108,2033,2389,1811,5581,3957,5135,991,53,2903,1724,3256,6550,199,1477,1415,8512,848,91,1305,892,1259,1072,3707,5504,7192,3651,1114,46,1230,657,1620,2671,192,1841,3339,4981,485
Oklahoma,405,1768,1365,117,172,4.5,3.9,7,6,4378,33272,12706,17008,13630,29226,33012,15149,14247,21103,1471,36628,10528,17980,37991,1459,5736,6282,22126,11259,89,1681,1087,1988,2391,1900,5936,4327,4968,1134,49,2991,1833,3271,6705,238,1401,1795,8322,842,86,1449,1104,1296,1112,4082,5741,6864,3510,1206,44,1331,742,1734,2894,228,2121,3359,4821,555
Oklahoma,427,1863,1471,128,189,4.3,3.8,8.800000000000001,4.8,4296,33948,11756,16138,13496,27329,31798,14093,15043,21174,1479,37536,10318,18175,36691,1411,5397,6362,22462,11484,86,1779,1003,1928,2614,1777,5706,4250,5627,1124,45,3179,1842,3344,6941,182,1263,2150,8982,892,104,1529,1014,1348,1229,4621,5660,6259,4166,1269,41,1515,838,1844,3053,198,1913,3456,5812,638
Oklahoma,325,1825,1410,131,210,5.1,4.2,7.9,5.1,4289,32907,11800,17418,13578,26272,30587,14305,14469,20381,1482,37893,10119,18031,36312,1503,5443,6346,22762,11558,79,1798,1198,2086,2720,1769,5653,4185,5281,1128,42,3238,1775,3349,6961,312,1238,2240,8624,884,79,1598,1068,1495,1303,4521,5680,6346,4142,1255,41,1625,775,1941,3154,251,2022,3516,6101,619
Oklahoma,389,1839,1413,122,208,4.4,3.6,7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oregon,59,1966,1788,36,172,11.5,11.1,15.2,14,5376,39451,14414,23652,13433,25325,34528,18659,16715,22807,2176,44667,10725,27098,44411,2105,8214,5723,28232,14073,68,743,442,801,572,503,1216,826,1203,411,24,758,227,653,1491,41,295,159,1392,243,108,1392,942,1866,1145,3023,6092,9615,4294,1033,47,1521,679,2271,2672,339,2251,5018,4494,449
Oregon,60,2000,1837,31,165,11,11,12.8,11.6,5411,40112,13598,23637,13647,26204,33751,18175,16257,22467,2228,45360,10922,26558,43401,2149,7601,5819,27849,14284,58,799,395,784,526,409,1184,846,1234,426,23,786,225,617,1339,41,276,175,1536,234,124,1472,882,1900,1173,3085,5738,9842,4135,1126,41,1712,623,2106,2780,390,2056,5126,4588,483
Oregon,65,2005,1817,27,156,9.4,9.1,21.3,13.5,5575,41904,13500,23747,14675,27115,34142,17514,16426,23470,2302,47077,10843,26699,43511,1916,7671,5389,28986,14706,59,834,480,765,619,530,1150,860,1368,416,26,752,193,628,1262,37,290,156,1472,231,129,1553,942,2045,1271,3208,6526,8975,4072,1171,97,1775,675,2257,2817,431,2468,4785,4832,529
Oregon,51,1958,1743,29,185,8.9,8.699999999999999,18.4,11.4,5512,43448,13721,24055,14834,26290,35010,17518,17723,23034,2370,46919,10978,26193,43283,1685,7503,5357,30411,14166,58,903,369,787,657,489,1240,946,1343,447,29,712,209,622,1348,31,266,174,1501,216,123,1699,898,2039,1444,3092,6833,9110,4387,1189,47,1784,692,2215,3067,430,2470,4550,5452,580
Oregon,47,1900,1678,30,202,7.9,7.8,17.6,11.1,5727,45399,14323,24482,15600,27587,35720,18390,18735,23599,2525,49251,11196,26181,43454,1738,7352,5606,31991,14548,70,1070,424,822,731,471,1252,1081,1434,488,32,826,218,652,1444,35,265,213,1623,250,135,1891,970,2240,1677,3286,7135,8892,4538,1259,74,2135,795,2474,3446,474,2591,4914,5859,601
Oregon,40,1945,1726,34,202,7.1,6.8,13.6,9.6,5575,46384,14582,24821,15441,28084,35775,19589,18782,24021,2583,50174,11279,26224,42406,1837,7396,5982,32169,14700,72,1141,419,855,724,575,1301,1338,1485,451,34,867,228,648,1424,41,250,290,1778,282,132,2119,1106,2402,1605,3597,7196,9456,4978,1370,66,2239,775,2733,3578,588,2747,5174,6315,659
Oregon,53,1966,1740,,237,5.7,5.7,,6.5,5650,47776,14759,25325,15575,26577,37785,19538,20061,24883,2708,51798,11618,25974,42371,1775,7845,6027,33150,15627,83,1122,490,909,771,527,1490,1262,1675,545,36,958,260,723,1491,101,348,284,1956,303,168,2374,1265,2568,1802,3831,8014,10282,5017,1540,75,2302,870,3169,4021,496,3066,5773,7079,883
Oregon,45,2067,1838,,277,4.9,4.9,,5.7,5910,49120,15545,26119,15966,27639,39117,20811,21171,26003,2825,54228,11892,26279,43488,1850,8796,6382,35293,16513,89,1305,509,957,779,624,1980,1364,1826,559,38,1196,312,762,1486,50,564,353,2205,314,143,2556,1464,2789,1948,4330,8652,10390,5296,1734,81,2695,1044,3220,4389,502,3357,5863,7698,929
Oregon,36,2123,1865,,283,4.1,3.8,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennsylvania,917,6397,5649,563,293,7.9,7.3,12.9,15,25150,160465,53745,88982,48490,115270,152434,79676,81466,110405,8866,230395,63334,111751,196769,9819,44913,33698,147645,70133,483,9316,4898,8527,8628,5685,17013,12718,31706,5087,436,20549,8892,14031,32429,828,5966,5363,47133,5583,399,3684,1952,3571,2423,4550,13025,13961,9333,2603,137,4622,1996,5593,7703,978,5248,7247,10503,1427
Pennsylvania,1300,6317,5566,561,282,8.6,7.8,16.2,15.5,25121,161667,54288,89232,48989,115626,151184,79687,83812,111577,8996,232102,65226,110395,191505,9449,43852,32927,149530,70825,476,9107,4908,8952,8772,5748,16651,12883,32488,5035,457,20249,9063,14118,31173,738,5234,5307,48229,5631,412,3999,2127,3722,2453,5391,13574,13778,9937,2778,179,4982,2415,5677,7715,810,5186,7564,11157,1556
Pennsylvania,1178,6395,5563,596,300,7.8,7.1,13.3,14.5,25686,169986,54852,87495,49892,116483,154066,82221,86754,113342,9362,243102,66606,107300,189786,8657,42196,32613,151998,72403,493,9675,5021,8822,8845,5831,17219,12948,34219,5021,462,21594,9463,14103,31250,826,5410,4799,49975,5578,409,4240,2038,3766,2574,4632,13930,14662,10912,2834,180,5150,2318,5738,7598,968,5526,8176,11989,1627
Pennsylvania,1214,6499,5602,649,327,7.8,6.9,14.9,12.8,25308,175677,55001,87506,52259,118552,156014,82258,86714,114513,9609,248142,65610,102921,188491,8474,41450,31616,153817,73673,442,9753,5001,8795,8827,6163,17732,13599,34546,5098,442,22083,9678,13338,30814,813,5309,4883,52571,5604,440,4565,2111,3610,2770,4717,14841,14299,10761,2976,161,5594,2409,5134,8234,765,5275,8386,12302,1786
Pennsylvania,1208,6456,5563,645,324,7.5,6.8,14.4,12.4,25087,172731,52074,83144,51915,116666,153824,79695,86104,113575,9713,250335,65327,93733,183274,7771,40591,31016,155817,74016,450,9935,5275,8722,9162,6422,18011,13995,35309,5216,479,22564,10049,13276,31002,793,5289,5242,54765,5846,476,4771,2266,3554,2882,5059,15080,14815,10503,3148,181,6060,2590,5167,8424,965,5519,9065,12949,1894
Pennsylvania,1148,6368,5445,616,391,5.7,5,10.9,9.5,25070,175357,50722,85230,51910,114074,154999,82929,82933,116222,10041,248559,64218,95481,181563,7757,40512,33101,154708,75988,448,9947,5056,8802,9305,5927,19270,15504,35493,5439,463,22039,10049,13659,31250,701,5470,5887,56691,6049,482,4920,2097,3905,3131,5004,16216,15316,10221,3253,196,6099,2928,5613,8929,764,5946,9670,13712,1971
Pennsylvania,1215,6426,5426,653,419,5.2,4.5,10.5,7.7,24286,176137,51665,84048,52298,111157,153330,82545,82910,116360,9973,248588,62559,91626,177015,7313,38911,32091,155385,76838,416,10407,4937,8662,9532,6064,20174,16313,36128,5529,442,22678,9705,13815,31576,714,5321,6122,58309,6288,476,5158,2299,4240,3256,5356,17979,16333,10440,3453,230,6873,2863,5955,9619,909,6605,10827,14113,2295
Pennsylvania,1228,6481,5498,651,384,5.6,4.9,11.4,11.9,25133,180193,51556,85294,53784,106528,148616,81744,83654,115985,10384,255333,64995,92082,179051,6802,38598,31012,158519,78225,469,10985,5256,8642,10510,6152,20557,16719,38490,5772,507,24086,10754,14087,33329,772,5674,6445,62462,6721,530,5534,2647,4458,3854,5745,20154,17108,11704,3739,220,7267,3185,6099,10199,1104,8034,11616,15901,2391
Pennsylvania,1195,6396,5373,669,404,4.8,4.3,8.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhode Island,14,564,503,33,53,11.2,10.7,18.2,20.6,1562,11352,3374,5146,3729,5677,6401,3623,8497,7791,798,19175,3773,5786,16357,513,2497,3452,14981,6376,12,376,275,243,338,254,652,488,1557,185,9,767,271,346,1091,69,238,377,2461,190,23,397,295,391,463,500,1788,1306,1705,232,20,570,250,546,1445,115,1475,1077,2092,190
Rhode Island,7,572,507,36,57,11.3,10.8,15.7,21.7,1567,11446,3298,5297,3688,5083,6190,3434,8689,7821,706,19563,3578,5774,16112,453,2205,3316,14772,6274,8,394,253,257,321,238,568,505,1530,193,10,815,256,363,1027,56,187,435,2450,192,29,416,275,382,472,557,1232,1267,1885,231,20,666,197,623,1362,74,852,1045,2194,182
Rhode Island,12,559,497,34,56,11.1,10.3,17.6,21.6,1542,11797,3319,5233,3694,5154,6217,3457,8727,7723,772,19728,3528,5694,15914,490,2197,3495,14752,6326,9,409,256,277,341,250,586,539,1570,192,12,858,263,372,978,66,220,364,2474,189,22,416,322,401,409,595,1250,1272,1743,256,15,684,230,624,1350,393,780,858,2096,178
Rhode Island,15,557,488,39,61,10.5,9.9,17.2,19.3,1562,12116,3220,5217,3767,5320,6145,3545,8655,7654,863,19789,4653,5447,15476,389,2112,3651,14606,6408,14,421,246,301,344,232,655,527,1533,191,23,839,507,350,970,23,279,389,2573,181,42,468,325,429,497,523,1228,1625,1785,268,36,670,307,689,1351,77,832,1378,2190,187
Rhode Island,12,554,481,34,67,9.199999999999999,8.699999999999999,16,20.8,1621,12664,3020,5140,3980,5461,6123,3566,8386,7321,861,19811,3855,5387,15214,437,2087,3472,14198,6136,13,475,226,320,403,229,652,568,1650,188,25,878,418,367,959,28,240,368,2595,162,38,504,310,454,526,537,1253,1560,1660,282,37,689,255,667,1437,89,828,1418,2386,196
Rhode Island,14,554,478,36,64,7.7,7,14.8,16.1,1613,12783,2769,4394,4253,5582,6338,3699,8917,7583,833,20692,3243,5752,15311,522,2049,3601,14357,6268,19,511,217,288,410,232,670,627,1726,203,14,1044,251,434,1017,33,235,424,2687,179,30,538,264,443,591,530,1389,1323,1949,277,20,1293,244,751,1570,94,910,1213,2944,266
Rhode Island,16,558,485,41,73,5.9,5.2,12.2,9.1,1631,13033,2876,4603,4190,5565,6245,3800,8924,7765,772,20619,3101,5428,14911,429,2036,3018,14716,6579,24,583,221,283,428,279,709,577,1778,228,14,987,271,450,1088,27,256,408,2770,215,37,551,285,408,616,676,1494,1604,2003,313,16,937,272,793,1691,105,1045,1403,3125,261
Rhode Island,15,550,471,41,77,5.4,5.1,6.9,8.699999999999999,1651,13667,2963,4527,4435,5483,6229,3579,9562,7489,806,21728,3316,5113,14976,325,1986,3000,14936,6383,18,584,216,293,486,285,765,704,2019,257,13,1052,339,399,1055,31,236,462,3096,215,33,633,397,440,653,706,1482,1782,2176,331,33,1098,339,755,1817,93,1000,1865,3160,236
Rhode Island,6,555,475,39,77,4.4,4.1,7,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Carolina,443,2133,1523,545,62,11.8,9,19.5,11.8,5691,34219,13990,21259,9999,33647,35057,12385,16393,28807,1698,37683,12294,24127,38246,2416,11378,4939,20837,13086,180,3190,3032,5864,5467,9639,26609,14286,11977,3474,132,7585,7686,13704,22284,1997,17084,8592,23127,3196,113,847,417,695,630,2898,3464,5450,2781,716,22,705,303,947,1429,402,1602,2137,2582,447
South Carolina,546,2134,1523,556,71,11,8.4,18.2,10.9,5639,34664,13878,21684,10339,34129,35686,13174,17934,28042,1627,39019,12540,24543,38331,2301,11762,5376,21683,13160,172,3193,3140,6024,5558,9479,27132,14085,13345,3534,142,7510,7718,13884,21761,2040,17223,8685,24273,3261,94,838,408,761,593,1860,3388,3755,2587,697,31,716,356,988,1416,97,1745,1775,2491,448
South Carolina,584,2167,1535,589,81,10.5,8.1,16.8,12.2,5699,36190,14394,22749,10802,34665,37943,13486,17720,29275,1682,39850,13032,24967,37893,2313,11905,4926,21903,13966,178,3356,3608,6521,5684,9402,28785,14421,12941,3733,134,7643,9144,14725,21335,2037,17705,9035,24186,3591,130,992,456,821,579,2028,3303,3443,2698,730,43,787,313,1009,1415,115,1822,1618,2515,477
South Carolina,482,2168,1536,581,75,9.4,6.9,16.1,7.9,5388,37522,14345,22750,11326,33610,39121,13954,17024,29707,1627,41274,13124,24623,38574,2057,11565,4624,21401,14078,182,3661,3266,6734,6367,9386,30062,15016,13509,3893,180,8177,7939,15414,23613,1888,17958,8930,25933,3610,106,1021,447,860,638,1862,3280,2859,2452,833,31,810,294,1050,1523,122,1711,1238,2656,402
